prix	livraison	etat	retour	memoire	console	manette	cable	nbjeu	edition
99.9	0.0	Pour pièces détachées/ne fonctionne pas	Oui	0	Mega Drive	NaN	oui	0.0	non
150.0	15.0	Occasion	Non	320.0	PS3 slim	oui	oui	11.0	non
30.0	2.0	Pour pièces détachées/ne fonctionne pas	Non	0	3DS	NaN	oui	0.0	non
449.9	0.0	Neuf	Oui	0	2DS	NaN	oui	0.0	non
79.95	0.0	Occasion	Oui	0	Game Boy Color	NaN	oui	0.0	non
106.63	27.68	Neuf	Oui	0	Nintendo Mini	oui	oui	0.0	non
80.0	5.5	Occasion	Oui	0	Game Boy Color	NaN	oui	0.0	non
227.49	8.85	Occasion	Oui	320.0	PS3	NaN	oui	0.0	non
61.3	10.62	Occasion	Oui	0	Game cube	oui	oui	0.0	non
240.0	12.5	Occasion	Oui	0	PS Vita	oui	oui	0.0	oui
25.0	0.0	Occasion	Non	0	Wii	NaN	oui	0.0	non
199.99	10.0	Occasion	Oui	0	N64	oui	oui	0.0	non
165.0	8.0	Occasion	Non	0	Game&Watch	oui	oui	0.0	non
300.0	15.0	Neuf	Non	0	Switch lite	NaN	oui	0.0	oui
179.0	11.75	Occasion	Non	0	GBA SP	oui	oui	0.0	oui
39.95	0.0	Pour pièces détachées/ne fonctionne pas	Oui	0	NES	oui	non	0.0	non
189.95	0.0	Occasion	Oui	0	NES	NaN	oui	0.0	non
54.95	0.0	Occasion	Oui	0	Game cube	NaN	oui	0.0	non
46.9	0.0	Neuf	Non	0	Game&Watch	NaN	oui	0.0	non
159.9	0.0	Occasion	Oui	0	SNES	oui	oui	0.0	non
160.0	8.0	Occasion	Oui	0	N64	oui	oui	1.0	non
99.0	10.0	Occasion	Non	0	PS mini	NaN	oui	0.0	non
150.0	10.0	Occasion	Non	0	PSP	NaN	oui	18.0	non
117.22	8.52	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
89.95	0.0	Occasion	Oui	0	Game Boy Color	NaN	oui	0.0	non
54.95	0.0	Occasion	Oui	0	Game cube	NaN	oui	0.0	non
199.95	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
99.99	5.0	Neuf	Non	0	Mega Drive	NaN	oui	1.0	non
89.9	0.0	Occasion	Oui	0	2DS	NaN	oui	0.0	non
189.0	6.9	Neuf	Oui	0	2DS	NaN	oui	0.0	non
399.0	0.0	Occasion	Non	0	Game Boy	NaN	oui	4.0	non
169.99	9.99	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
59.99	14.99	Occasion	Oui	0	Wii	oui	oui	0.0	non
44.9	6.95	Occasion	Oui	0	DSlite	NaN	oui	0.0	non
29.9	7.0	Occasion	Oui	0	Game cube	oui	oui	0.0	non
155.0	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
110.0	15.0	Occasion	Non	0	Mega Drive II	oui	oui	0.0	non
338.87	8.85	Occasion	Oui	0	SNES	NaN	oui	0.0	non
5000.0	0.0	Neuf	Oui	0	PS2	NaN	oui	0.0	non
6500.0	0.0	Neuf	Oui	0	PS2	NaN	oui	0.0	non
350.0	9.0	Occasion	Non	0	Neo-Geo AES	oui	oui	0.0	non
75.0	0.0	Occasion	Oui	0	SNES	NaN	oui	0.0	non
89.9	10.0	Occasion	Non	0	PS1	oui	oui	0.0	non
25.0	6.0	Pour pièces détachées/ne fonctionne pas	Oui	0	Game cube	NaN	oui	0.0	non
699.9	0.0	Neuf	Oui	0	3DS	NaN	oui	0.0	non
749.0	20.0	Occasion	Non	0	3DS	NaN	oui	0.0	non
25.0	8.0	Pour pièces détachées/ne fonctionne pas	Oui	0	NES	NaN	oui	0.0	non
109.95	0.0	Occasion	Oui	0	GBA	NaN	oui	0.0	non
389.99	20.0	Neuf	Non	0	3DS	NaN	oui	0.0	oui
99.0	15.0	Occasion	Non	0	2DS	NaN	oui	0.0	non
321.57	8.85	Occasion	Oui	0	3DS XL	NaN	oui	0.0	oui
99.0	6.9	Occasion	Non	0	Neo-Geo AES	NaN	oui	0.0	non
274.9	6.3	Neuf	Non	0	2DSXL	NaN	oui	0.0	non
35.0	6.0	Occasion	Oui	0	Master System II	oui	non	0.0	non
99.9	0.0	Occasion	Oui	0	2DS	NaN	oui	0.0	non
250.0	0.0	Occasion	Non	0	Switch	NaN	oui	0.0	non
389.0	4.9	Occasion	Non	0	Neo-Geo AES	NaN	oui	0.0	non
34.99	7.0	Occasion	Oui	0	Xbox	non	oui	0.0	non
221.69	0.0	Pour pièces détachées/ne fonctionne pas	Oui	0	Game Boy	NaN	oui	0.0	non
555.0	0.0	Occasion	Non	0	3DS XL	oui	oui	8.0	non
79.0	8.9	Occasion	Oui	0	PS1	oui	oui	0.0	non
79.95	0.0	Occasion	Oui	0	3DS	NaN	oui	0.0	non
70.0	12.0	Occasion	Non	0	Switch	oui	oui	0.0	non
120.0	6.0	Occasion	Oui	0	Xbox	oui	oui	0.0	non
399.99	10.0	Neuf	Non	NaN	Xbox One	NaN	oui	0.0	non
239.0	12.9	Occasion	Oui	0	PS2 slim	NaN	oui	0.0	non
19.95	0.0	Pour pièces détachées/ne fonctionne pas	Oui	0	PS2	NaN	oui	0.0	non
37.95	0.0	Pour pièces détachées/ne fonctionne pas	Oui	0	Game cube	NaN	oui	0.0	non
179.36	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
29.9	7.0	Occasion	Oui	0	Game cube	oui	oui	0.0	non
120.0	7.0	Occasion	Non	0	Wii U	NaN	oui	3.0	non
158.04	0.0	Occasion	Oui	0	3DS XL	NaN	oui	0.0	non
22.95	0.0	Pour pièces détachées/ne fonctionne pas	Oui	0	NES	NaN	oui	0.0	non
189.0	6.0	Occasion	Oui	0	Game Boy Color	oui	oui	0.0	non
277.3	15.99	Occasion	Oui	0	NES	oui	oui	0.0	non
600.0	6.0	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
112.9	0.0	Occasion	Oui	0	SNES	oui	oui	0.0	non
99.99	0.0	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
459.99	16.99	Neuf	Non	500.0	Xbox One	NaN	oui	0.0	non
174.29	0.0	Occasion	Oui	0	Wii U	NaN	oui	0.0	non
99.99	9.0	Occasion	Oui	0	SNES	NaN	oui	0.0	non
149.99	0.0	Occasion	Oui	0	Game Boy Color	NaN	oui	0.0	non
67.99	0.0	Pour pièces détachées/ne fonctionne pas	Non	0	PS1	NaN	oui	0.0	non
167.7	8.85	Occasion	Oui	0	PSP	NaN	oui	0.0	non
30.0	8.0	Occasion	Non	0	PS1	NaN	non	0.0	non
25.0	10.0	Pour pièces détachées/ne fonctionne pas	Non	NaN	PS3 ultra slim	non	non	0.0	non
149.99	0.0	Occasion	Oui	0	Game Boy Color	NaN	oui	0.0	non
250.0	0.0	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
69.9	6.0	Occasion	Non	0	Wii	oui	oui	0.0	oui
499.0	59.0	Occasion	Non	0	PS2	oui	oui	0.0	non
49.0	4.0	Pour pièces détachées/ne fonctionne pas	Non	0	SNES	NaN	non	0.0	non
59.88	16.0	Occasion	Oui	0	Mega Drive II	NaN	oui	0.0	non
133.1	15.99	Occasion	Oui	0	Master System	NaN	oui	0.0	non
35.0	5.0	Pour pièces détachées/ne fonctionne pas	Oui	0	NES	NaN	oui	0.0	non
541.38	0.0	Pour pièces détachées/ne fonctionne pas	Oui	0	NES	NaN	oui	0.0	non
89.0	12.0	Occasion	Non	0	Neo-Geo AES	oui	oui	0.0	non
65.0	8.0	Reconditionné par le vendeur	Oui	0	SNES	oui	non	0.0	non
569.0	69.0	Occasion	Non	0	PS2	oui	oui	0.0	non
14.0	6.0	Pour pièces détachées/ne fonctionne pas	Oui	0	PS1	NaN	non	0.0	non
25.0	9.0	Occasion	Non	0	PSP	NaN	oui	0.0	non
999.99	0.0	Neuf	Oui	0	NES	NaN	oui	0.0	non
54.9	7.0	Occasion	Oui	0	Wii	oui	oui	0.0	non
320.0	10.0	Occasion	Non	0	Nintendo Mini	oui	oui	0.0	non
54.95	0.0	Occasion	Oui	0	Game cube	NaN	oui	0.0	non
35.0	5.0	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
90.0	6.0	Occasion	Oui	0	Master System	oui	oui	0.0	non
133.4	17.9	Occasion	Oui	0	PSP	NaN	oui	0.0	non
75.0	15.0	Occasion	Oui	NaN	Xbox 360	oui	oui	7.0	non
25.0	5.0	Pour pièces détachées/ne fonctionne pas	Oui	0	PS1	NaN	oui	0.0	non
187.9	4.5	Occasion	Non	0	2DSXL	NaN	oui	2.0	non
149.99	0.0	Occasion	Oui	0	Saturn	NaN	oui	0.0	non
978.73	13.55	Occasion	Oui	0	3DS XL	NaN	oui	0.0	oui
119.0	15.0	Occasion	Non	0	Mega Drive	oui	oui	4.0	non
59.95	0.0	Occasion	Oui	0	Game cube	NaN	oui	0.0	non
208.88	16.0	Occasion	Oui	0	Master System	oui	oui	0.0	non
56.0	8.0	Pour pièces détachées/ne fonctionne pas	Oui	0	PS2 slim	oui	oui	0.0	non
58.5	7.0	Neuf	Non	0	Game&Watch	NaN	oui	0.0	non
30.0	6.0	Pour pièces détachées/ne fonctionne pas	Oui	NaN	PS3 slim	NaN	oui	0.0	non
25.0	7.0	Pour pièces détachées/ne fonctionne pas	Oui	NaN	PS3	NaN	oui	0.0	non
36.95	0.0	Neuf	Oui	0	PS2	NaN	oui	0.0	non
236.42	0.0	Occasion	Oui	0	Nintendo Mini	NaN	oui	0.0	non
44.95	0.0	Pour pièces détachées/ne fonctionne pas	Oui	0	DSlite	NaN	oui	0.0	non
49.0	10.0	Occasion	Oui	0	SNES	non	non	0.0	non
99.9	9.15	Neuf	Non	0	PS mini	NaN	oui	0.0	non
99.99	0.0	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
32.0	0.0	Occasion	Non	0	Mega Drive	oui	oui	0.0	non
25.0	6.0	Occasion	Oui	0	Mega Drive II	oui	non	0.0	non
49.0	8.0	Pour pièces détachées/ne fonctionne pas	Oui	0	Xbox	oui	oui	0.0	non
194.91	0.0	Pour pièces détachées/ne fonctionne pas	Oui	0	Atari 2600	NaN	oui	0.0	non
171.91	10.62	Occasion	Oui	0	Wii	NaN	oui	0.0	non
225.0	10.0	Neuf	Oui	0	2DS	NaN	oui	0.0	non
19.95	0.0	Pour pièces détachées/ne fonctionne pas	Oui	0	DSlite	NaN	oui	0.0	non
69.9	0.0	Occasion	Oui	0	Nintendo Mini	NaN	oui	0.0	non
85.0	5.9	Occasion	Non	0	2DS	NaN	oui	5.0	non
150.0	10.0	Occasion	Oui	0	SNES	oui	oui	0.0	non
235.0	5.0	Occasion	Non	0	Switch	oui	oui	0.0	non
1349.0	50.0	Neuf	Non	0	3DS XL	NaN	oui	0.0	oui
29.9	3.9	Neuf	Oui	0	Mega Drive	NaN	oui	0.0	oui
263.57	8.85	Neuf	Oui	0	2DS	NaN	oui	0.0	non
237.4	8.0	Occasion	Non	0	Game&Watch	NaN	oui	0.0	non
1108.17	30.57	Neuf	Oui	NaN	PS4 PRO	NaN	oui	0.0	oui
320.48	0.0	Occasion	Oui	0	Game Boy Color	NaN	oui	0.0	non
61.0	15.99	Occasion	Oui	0	Mega Drive	NaN	oui	0.0	non
82.34	18.9	Occasion	Oui	0	Atari 2600	NaN	oui	0.0	non
25.0	4.55	Occasion	Non	0	PSP	NaN	oui	0.0	non
15.9	0.0	Occasion	Oui	0	PS2 slim	NaN	oui	0.0	non
49.99	6.0	Occasion	Non	0	Mega Drive	oui	oui	1.0	non
99.0	5.0	Neuf	Non	0	Game&Watch	NaN	oui	0.0	non
552.58	8.85	Occasion	Oui	NaN	PS4 slim	NaN	oui	0.0	oui
24.99	0.0	Pour pièces détachées/ne fonctionne pas	Oui	0	PS1	oui	oui	0.0	non
500.0	5.15	Occasion	Oui	0	Mega Drive	oui	oui	0.0	non
193.35	8.85	Occasion	Oui	0	PSP	NaN	oui	0.0	non
10.0	6.0	Pour pièces détachées/ne fonctionne pas	Oui	0	PS2 slim	NaN	oui	0.0	non
276.78	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
70.0	4.25	Occasion	Oui	0	NES	NaN	oui	0.0	non
249.0	0.0	Occasion	Non	0	PS2	oui	oui	3.0	non
450.0	10.0	Occasion	Non	0	Switch	oui	oui	8.0	non
194.92	8.85	Occasion	Oui	0	3DS XL	NaN	oui	0.0	non
79.9	5.9	Occasion	Oui	0	Mega Drive II	NaN	oui	6.0	non
99.0	8.0	Reconditionné par le vendeur	Oui	0	N64	oui	non	0.0	non
172.19	10.62	Neuf	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
150.0	8.0	Occasion	Oui	0	Game cube	oui	oui	0.0	oui
179.36	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
37.0	8.0	Occasion	Oui	0	PS1	oui	oui	0.0	non
25.0	6.0	Pour pièces détachées/ne fonctionne pas	Oui	0	PS2 slim	NaN	oui	0.0	non
349.0	49.0	Occasion	Non	0	PS2	NaN	oui	0.0	non
180.0	15.0	Occasion	Non	0	Saturn	NaN	oui	8.0	non
50.0	4.5	Neuf	Non	0	Game&Watch	NaN	oui	0.0	non
50.0	4.5	Neuf	Non	0	Game&Watch	NaN	oui	0.0	non
25.0	3.95	Occasion	Oui	0	Wii	oui	non	0.0	non
89.99	15.8	Occasion	Oui	NaN	Xbox 360	oui	oui	0.0	oui
40.0	15.0	Pour pièces détachées/ne fonctionne pas	Non	0	Game cube	oui	oui	0.0	non
225.92	8.85	Occasion	Oui	0	3DS XL	NaN	oui	0.0	non
29.99	13.75	Occasion	Non	0	PS2	NaN	oui	0.0	non
26.47	11.62	Neuf	Oui	0	TurboGrafx-16	NaN	oui	0.0	non
180.0	5.15	Occasion	Oui	0	Game cube	oui	oui	0.0	non
179.36	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
150.0	0.0	Neuf	Oui	0	Game&Watch	NaN	oui	0.0	non
49.9	4.6	Occasion	Oui	0	Mega Drive	NaN	oui	0.0	non
50.0	5.0	Occasion	Oui	0	Game Gear	oui	oui	0.0	non
484.39	8.85	Occasion	Oui	0	DSlite	NaN	oui	0.0	oui
332.02	0.0	Occasion	Oui	320.0	PS3	NaN	oui	0.0	oui
622.79	8.85	Neuf	Oui	0	3DS XL	oui	oui	0.0	non
89.23	8.23	Occasion	Oui	0	3DS	NaN	oui	0.0	non
165.35	9.99	Neuf	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
100.0	5.0	Occasion	Non	0	N64	oui	oui	0.0	non
274.75	8.85	Neuf	Oui	0	2DS	NaN	oui	0.0	oui
499.0	12.1	Occasion	Non	NaN	PS4 PRO	oui	oui	0.0	oui
199.0	9.5	Neuf	Non	0	Nintendo Mini	NaN	oui	0.0	non
285.54	8.85	Occasion	Oui	0	DSlite	NaN	oui	0.0	oui
285.0	12.0	Neuf	Oui	0	Switch lite	NaN	oui	0.0	non
28.95	0.0	Pour pièces détachées/ne fonctionne pas	Oui	0	DSlite	NaN	oui	0.0	non
69.99	0.0	Occasion	Oui	0	Game Boy Color	NaN	oui	0.0	non
179.0	7.0	Occasion	Non	NaN	PS3	NaN	oui	36.0	non
33.99	0.0	Occasion	Oui	0	Game cube	oui	non	0.0	non
59.9	4.5	Occasion	Oui	0	NES	NaN	oui	0.0	non
9999.99	0.0	Neuf	Oui	0	SNES	NaN	oui	0.0	non
150.0	13.9	Reconditionné par le vendeur	Non	0	Xbox	oui	oui	1.0	non
320.0	0.0	Neuf	Non	0	2DSXL	oui	oui	0.0	non
94.9	7.99	Occasion	Oui	0	SNES	oui	oui	0.0	non
279.36	23.07	Neuf	Oui	0	Neo-Geo AES	oui	oui	0.0	oui
499.0	25.0	Neuf	Oui	500.0	Xbox One	NaN	oui	0.0	non
53.18	15.91	Neuf	Oui	0	TurboGrafx-16	NaN	oui	0.0	non
99.0	6.99	Occasion	Non	0	PS2	oui	oui	1.0	non
59.0	5.0	Pour pièces détachées/ne fonctionne pas	Non	0	Game&Watch	NaN	oui	0.0	non
285.96	8.85	Neuf	Oui	0	2DS	NaN	oui	0.0	oui
156.77	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
65.0	0.0	Occasion	Non	0	Xbox	non	oui	0.0	non
100.0	10.0	Occasion	Non	12.0	PS3 ultra slim	oui	oui	2.0	non
30.0	5.5	Occasion	Non	0	Game Boy	NaN	oui	2.0	non
100.0	4.5	Occasion	Oui	0	NES	NaN	oui	0.0	non
30.0	4.25	Occasion	Oui	0	PS1	NaN	oui	0.0	non
549.0	0.0	Neuf	Oui	NaN	PS4	NaN	oui	0.0	oui
730.16	8.85	Neuf	Oui	500.0	PS4 slim	NaN	oui	0.0	oui
199.0	8.0	Occasion	Non	0	PSP	NaN	oui	0.0	non
76.4	0.0	Occasion	Oui	0	PSP	NaN	oui	0.0	non
49.99	5.0	Reconditionné par le vendeur	Oui	0	PS1	oui	oui	0.0	non
44.36	15.99	Occasion	Oui	0	PS1	NaN	oui	0.0	non
50.0	5.0	Occasion	Oui	0	Game Gear	NaN	oui	0.0	non
249.0	14.1	Occasion	Non	12.0	PS3 ultra slim	NaN	oui	0.0	non
149.0	10.0	Occasion	Non	0	PS Vita	NaN	oui	2.0	non
35.0	3.75	Occasion	Oui	0	SNES	NaN	oui	0.0	non
15.0	5.95	Pour pièces détachées/ne fonctionne pas	Oui	NaN	Xbox 360	non	oui	0.0	non
39.9	5.9	Occasion	Oui	0	N64	non	non	0.0	non
85.0	9.0	Occasion	Non	0	Wii	NaN	oui	33.0	non
329.9	8.0	Neuf	Non	0	PSP	NaN	oui	0.0	non
203.72	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	oui
95.0	8.0	Occasion	Non	500.0	PS3 ultra slim	NaN	oui	0.0	non
155.0	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
27.99	0.0	Occasion	Non	0	Game Boy	NaN	oui	0.0	non
800.0	17.0	Occasion	Non	0	PS2	NaN	oui	21.0	non
153.16	8.85	Occasion	Oui	0	2DS	NaN	oui	0.0	non
168.05	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
49.99	5.0	Pour pièces détachées/ne fonctionne pas	Non	NaN	Xbox One	oui	oui	0.0	non
86.7	10.62	Neuf	Oui	NaN	PS4	NaN	oui	0.0	oui
199.99	0.0	Occasion	Oui	0	SNES	NaN	oui	0.0	non
269.0	10.0	Occasion	Non	0	Switch	NaN	oui	0.0	non
230.0	10.49	Occasion	Oui	0	Switch	oui	oui	0.0	non
15.0	5.0	Pour pièces détachées/ne fonctionne pas	Oui	NaN	Xbox 360	NaN	oui	0.0	non
450.0	5.15	Occasion	Oui	0	SNES	oui	oui	0.0	non
250.0	5.15	Occasion	Oui	0	NES	NaN	oui	0.0	non
50.0	5.0	Occasion	Oui	0	Game Gear	NaN	oui	0.0	non
20.0	10.0	Pour pièces détachées/ne fonctionne pas	Non	0	Wii	NaN	oui	0.0	non
37.0	6.35	Occasion	Non	0	Mega Drive	oui	oui	0.0	non
57.0	8.0	Occasion	Non	0	Mega Drive II	oui	oui	2.0	non
35.0	2.39	Occasion	Oui	0	SNES	NaN	oui	0.0	non
158.14	10.62	Occasion	Oui	0	DSi	NaN	oui	0.0	non
197.27	0.0	Occasion	Oui	0	WonderSwan Color	NaN	oui	0.0	non
203.72	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
59.0	4.55	Occasion	Oui	0	Master System	NaN	oui	0.0	non
155.0	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
155.0	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
26.53	7.39	Neuf	Oui	0	TurboGrafx-16	NaN	oui	0.0	non
69.99	18.5	Occasion	Non	0	Wii	NaN	oui	0.0	oui
990.0	14.9	Occasion	Oui	0	N64	oui	oui	0.0	non
87.78	0.0	Occasion	Oui	0	WonderSwan	NaN	oui	0.0	non
139.99	19.0	Pour pièces détachées/ne fonctionne pas	Oui	0	Wii U	NaN	oui	0.0	non
169.74	10.62	Occasion	Oui	0	PSP	NaN	oui	0.0	non
50.0	5.0	Occasion	Oui	0	Game Gear	NaN	oui	0.0	non
35.0	8.0	Reconditionné par le vendeur	Oui	0	Saturn	NaN	oui	0.0	non
13.99	0.0	Pour pièces détachées/ne fonctionne pas	Oui	NaN	PS3 ultra slim	NaN	oui	0.0	non
950.0	32.0	Neuf	Non	0	PS5 digital	oui	oui	0.0	non
149.9	4.7	Occasion	Non	0	Nintendo Mini	oui	oui	0.0	non
59.99	19.0	Occasion	Oui	0	Mega Drive	oui	oui	0.0	non
94.99	3.0	Pour pièces détachées/ne fonctionne pas	Oui	0	Switch	NaN	oui	0.0	non
83.7	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
34.0	3.75	Occasion	Oui	0	Intellivision	oui	oui	0.0	non
28.95	0.0	Pour pièces détachées/ne fonctionne pas	Oui	0	DSlite	NaN	oui	0.0	non
150.0	4.5	Occasion	Non	0	NES	NaN	oui	0.0	non
49.9	3.5	Occasion	Non	0	N64	NaN	oui	0.0	non
240.0	0.0	Occasion	Non	0	Wii U	NaN	oui	0.0	oui
64.9	5.0	Occasion	Oui	0	Wii	oui	oui	2.0	non
34.99	0.0	Occasion	Oui	0	Game Gear	NaN	oui	0.0	non
190.0	0.0	Occasion	Non	0	Switch lite	NaN	oui	0.0	non
655.23	0.0	Occasion	Oui	NaN	PS4	NaN	oui	0.0	oui
59.9	7.1	Occasion	Oui	0	N64	non	non	0.0	non
44.95	0.0	Pour pièces détachées/ne fonctionne pas	Oui	0	DSlite	NaN	oui	0.0	non
150.0	0.0	Neuf	Non	0	Game&Watch	NaN	oui	0.0	non
170.0	3.95	Occasion	Oui	0	Game Boy	NaN	oui	0.0	non
30.0	3.75	Occasion	Oui	0	Mega Drive	NaN	oui	0.0	non
170.0	0.0	Occasion	Oui	0	NES	NaN	oui	0.0	non
79.8	0.0	Occasion	Oui	0	DSlite	NaN	oui	0.0	non
137.98	10.62	Neuf	Oui	0	Nintendo Mini	NaN	oui	0.0	oui
69.9	0.0	Neuf	Oui	0	Game&Watch	NaN	oui	0.0	non
150.0	0.0	Occasion	Non	NaN	Xbox 360	NaN	oui	0.0	oui
29.9	4.9	Occasion	Oui	0	Mega Drive	NaN	oui	0.0	non
120.0	15.0	Occasion	Non	0	Mega Drive	oui	oui	0.0	non
54.47	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
380.0	0.0	Neuf	Non	0	NES	oui	oui	0.0	non
35.0	15.0	Occasion	Non	0	NES	oui	non	0.0	non
166.27	0.0	Occasion	Oui	0	3DS	NaN	oui	0.0	non
65.52	0.0	Occasion	Oui	0	GBA	NaN	oui	0.0	non
150.0	0.0	Neuf	Non	0	Game&Watch	NaN	oui	0.0	non
239.0	0.0	Neuf	Non	0	2DS	oui	oui	0.0	oui
61.0	15.99	Occasion	Oui	0	NES	NaN	oui	0.0	non
196.41	8.85	Occasion	Oui	0	PSP	NaN	oui	0.0	non
43.6	3.6	Neuf	Oui	0	SNES	NaN	oui	0.0	non
337.67	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
850.0	20.0	Neuf	Non	0	PS2 slim	NaN	oui	0.0	non
61.0	15.99	Occasion	Oui	0	Mega Drive II	NaN	oui	0.0	non
50.0	3.95	Occasion	Oui	0	Game Boy	NaN	oui	0.0	non
15.0	3.95	Pour pièces détachées/ne fonctionne pas	Non	0	PS1	non	non	0.0	non
377.54	8.85	Occasion	Oui	0	3DS	NaN	oui	0.0	non
990.0	14.9	Occasion	Oui	0	N64	oui	oui	0.0	non
35.0	0.0	Occasion	Non	0	DSlite	NaN	oui	5.0	non
150.0	6.0	Neuf	Non	0	Game&Watch	NaN	oui	0.0	non
129.9	6.7	Occasion	Oui	0	NES	NaN	oui	0.0	non
55.0	8.0	Neuf	Oui	0	Game&Watch	NaN	oui	0.0	non
276.78	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
339.99	0.0	Neuf	Non	0	Switch	NaN	oui	0.0	oui
87.96	0.0	Occasion	Oui	0	GBA	NaN	oui	0.0	non
420.0	8.0	Occasion	Non	0	3DS	NaN	oui	0.0	oui
320.0	0.0	Occasion	Non	320.0	Xbox 360	oui	oui	0.0	oui
89.99	16.8	Neuf	Oui	NaN	PS4	NaN	oui	0.0	oui
95.0	7.0	Neuf	Non	0	Game&Watch	NaN	oui	0.0	non
65.0	0.0	Occasion	Non	0	Wii	NaN	oui	0.0	non
554.61	8.85	Occasion	Oui	0	Wii U	NaN	oui	0.0	non
50.0	5.0	Occasion	Oui	0	Game Gear	NaN	oui	0.0	non
155.0	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
33.0	2.3	Occasion	Non	0	Saturn	NaN	oui	0.0	non
100.0	20.0	Occasion	Non	500.0	PS3 slim	oui	oui	0.0	non
1109.23	15.99	Occasion	Oui	0	Dreamcast	NaN	oui	0.0	non
38.0	2.39	Occasion	Oui	0	SNES	NaN	oui	0.0	non
69.99	5.0	Occasion	Non	0	Game cube	NaN	oui	0.0	non
790.86	0.0	Occasion	Oui	0	Dreamcast	NaN	oui	0.0	non
400.0	0.0	Occasion	Non	0	Switch	NaN	oui	0.0	non
49.99	6.8	Neuf	Oui	NaN	PS4	NaN	oui	0.0	non
500.0	10.0	Neuf	Non	0	2DS	NaN	oui	0.0	non
550.0	15.0	Occasion	Non	1000.0	Xbox One	NaN	oui	0.0	oui
155.0	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
178.68	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
50.0	5.0	Occasion	Oui	0	Wii	oui	oui	0.0	non
215.89	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
215.89	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
17.99	0.0	Pour pièces détachées/ne fonctionne pas	Oui	0	Wii	oui	oui	0.0	non
249.99	0.0	Neuf	Oui	0	3DS	NaN	oui	0.0	non
190.0	7.95	Occasion	Oui	0	PS2	oui	oui	0.0	non
74.0	6.0	Pour pièces détachées/ne fonctionne pas	Oui	0	NES	oui	oui	0.0	non
276.78	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
276.78	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
240.0	6.9	Neuf	Non	0	Switch lite	NaN	oui	0.0	non
150.0	6.5	Occasion	Non	NaN	PS3	oui	oui	7.0	non
191.02	8.85	Occasion	Oui	0	3DS XL	NaN	oui	0.0	non
649.0	0.0	Occasion	Oui	NaN	PS4	NaN	oui	0.0	oui
12.5	7.5	Pour pièces détachées/ne fonctionne pas	Non	NaN	PS3 slim	NaN	oui	0.0	non
110.0	5.0	Reconditionné par le vendeur	Non	0	GBA SP	NaN	oui	0.0	non
152.64	10.62	Occasion	Oui	0	PSP	NaN	oui	0.0	non
180.28	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
449.9	15.0	Neuf	Non	0	Wii U	NaN	oui	0.0	non
65.0	6.9	Occasion	Non	0	PS2	oui	oui	5.0	non
230.0	8.0	Occasion	Oui	0	Game Gear	NaN	oui	0.0	non
30.0	8.0	Reconditionné par le vendeur	Oui	0	Switch	NaN	oui	0.0	non
59.0	8.0	Reconditionné par le vendeur	Oui	0	Switch	oui	non	0.0	non
89.0	6.9	Reconditionné par le vendeur	Oui	0	PSP	oui	oui	0.0	non
169.44	8.85	Occasion	Oui	0	3DS XL	NaN	oui	0.0	non
60.0	5.0	Occasion	Oui	0	Game Gear	oui	oui	0.0	non
135.0	0.0	Occasion	Non	NaN	PS3 slim	NaN	oui	0.0	oui
